id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
324630522,NCT02872012,OG000,Outcome,Cryoanesthesia Device -5 Degrees Celsius for 10 Seconds,"All patients will have one eye randomized to receiving anesthesia via the cryoanesthesia device which anesthetizes by chilling rather than by use of drug, prior to receiving an intravitreal injection. Their other eye will receive anesthesia via the active comparator, lidocaine.

Comment: Cryoanesthesia Device is the name of the device.

Cryoanesthesia device: The study will be carried out in patients receiving bilateral injections. One eye will be anesthetized using the cryoanesthesia device, developed at the University of Michigan. This has been assessed to be a Non-significant Risk device.

Patients will receive the cryoanesthesia at a temperature of -5C for 10 seconds, -5C for 20 seconds, 0C for 20 seconds, or -10C for 10 seconds.",103409861.0
324630523,NCT02872012,OG001,Outcome,Cyroanesthesia Device -5 Degrees Celsius for 20 Seconds,"All patients will have one eye randomized to receiving anesthesia via the cryoanesthesia device which anesthetizes by chilling rather than by use of drug, prior to receiving an intravitreal injection. Their other eye will receive anesthesia via the active comparator, lidocaine.

Comment: Cryoanesthesia Device is the name of the device.

Cryoanesthesia device: The study will be carried out in patients receiving bilateral injections. One eye will be anesthetized using the cryoanesthesia device, developed at the University of Michigan. This has been assessed to be a Non-significant Risk device.

Patients will receive the cryoanesthesia at a temperature of -5C for 10 seconds, -5C for 20 seconds, 0C for 20 seconds, or -10C for 10 seconds.",103409861.0
324630524,NCT02872012,OG002,Outcome,Cryoanesthesia Device -7 Degrees Celsius for 20 Seconds,"All patients will have one eye randomized to receiving anesthesia via the cryoanesthesia device which anesthetizes by chilling rather than by use of drug, prior to receiving an intravitreal injection. Their other eye will receive anesthesia via the active comparator, lidocaine.

Comment: Cryoanesthesia Device is the name of the device.

Cryoanesthesia device: The study will be carried out in patients receiving bilateral injections. One eye will be anesthetized using the cryoanesthesia device, developed at the University of Michigan. This has been assessed to be a Non-significant Risk device.

Patients will receive the cryoanesthesia at a temperature of -5C for 10 seconds, -5C for 20 seconds, 0C for 20 seconds, or -10C for 10 seconds.",103409861.0
324630525,NCT02872012,OG003,Outcome,Cryoanesthesia Device -10 Degrees Celsius for 10 Seconds,"All patients will have one eye randomized to receiving anesthesia via the cryoanesthesia device which anesthetizes by chilling rather than by use of drug, prior to receiving an intravitreal injection. Their other eye will receive anesthesia via the active comparator, lidocaine.

Comment: Cryoanesthesia Device is the name of the device.

Cryoanesthesia device: The study will be carried out in patients receiving bilateral injections. One eye will be anesthetized using the cryoanesthesia device, developed at the University of Michigan. This has been assessed to be a Non-significant Risk device.

Patients will receive the cryoanesthesia at a temperature of -5C for 10 seconds, -5C for 20 seconds, 0C for 20 seconds, or -10C for 10 seconds.",103409861.0
324630526,NCT02872012,OG004,Outcome,Cryoanesthesia Device -10 Degrees Celsius for 20 Seconds,"All patients will have one eye randomized to receiving anesthesia via the cryoanesthesia device which anesthetizes by chilling rather than by use of drug, prior to receiving an intravitreal injection. Their other eye will receive anesthesia via the active comparator, lidocaine.

Comment: Cryoanesthesia Device is the name of the device.

Cryoanesthesia device: The study will be carried out in patients receiving bilateral injections. One eye will be anesthetized using the cryoanesthesia device, developed at the University of Michigan. This has been assessed to be a Non-significant Risk device.

Patients will receive the cryoanesthesia at a temperature of -5C for 10 seconds, -5C for 20 seconds, 0C for 20 seconds, or -10C for 10 seconds.",103409861.0
324630527,NCT02872012,OG005,Outcome,Standard of Care: Lidocaine,"Participants randomized to this arm will have their other eye receive anesthesia via the current standard of care treatment method (lidocaine) prior to receiving an intravitreal injection.

Lidocaine: Lidocaine will be applied to the non-cryoanesthesia eye.",103409861.0
324630528,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409862.0
324630529,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409862.0
324630530,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (l150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409862.0
324630531,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409862.0
324630532,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409862.0
324630533,NCT03000348,OG005,Outcome,"High Dose, Three Times Per Day","Patient takes three oral doses of Cysteamine (high dose) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409862.0
325029694,NCT01736176,OG000,Outcome,Levodopa-Carbidopa Intestinal Gel,"Participants had a PEG-J tube placement procedure performed on Day 1 and, at the discretion of the investigator, began initiation and titration of LCIG infusion. Dosing was determined individually and was adjusted to obtain the optimal clinical response for each participant. Participants received treatment for up to 60 weeks or until LCIG was commercially available.",103528222.0
324630534,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409863.0
324630535,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409863.0
324630536,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409863.0
324630537,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409863.0
324630538,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409863.0
324630539,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409863.0
324630540,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409864.0
325029695,NCT01736176,OG000,Outcome,Levodopa-Carbidopa Intestinal Gel,"Participants had a PEG-J tube placement procedure performed on Day 1 and, at the discretion of the investigator, began initiation and titration of LCIG infusion. Dosing was determined individually and was adjusted to obtain the optimal clinical response for each participant. Participants received treatment for up to 60 weeks or until LCIG was commercially available.",103528223.0
324630541,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409864.0
324630542,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409864.0
324630543,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409864.0
324630544,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409864.0
324630545,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine 450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409864.0
324630546,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409865.0
324630547,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409865.0
324630548,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409865.0
324630549,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409865.0
323835456,NCT01368081,OG004,Outcome,Biguanide: Empa 25mg,One tablet of empagliflozin (empa) once daily for 52 weeks as an add-on therapy for patients with a background treatment of Biguanide,103168789.0
324630550,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409865.0
324630551,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409865.0
324630552,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409866.0
324630553,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409866.0
324630554,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409866.0
324630555,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409866.0
324630556,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409866.0
324630557,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409866.0
324630558,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409867.0
324630559,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409867.0
324630560,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (l150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409867.0
324630561,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409867.0
324630562,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409867.0
324630563,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409867.0
324630564,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409868.0
324630565,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409868.0
324630566,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409868.0
324630567,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409868.0
324630568,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409868.0
324630569,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409868.0
324630570,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409869.0
324630571,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409869.0
324630572,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409869.0
324630573,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409869.0
324630574,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409869.0
324630575,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409869.0
324630576,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409870.0
324630577,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409870.0
324630578,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409870.0
324630579,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409870.0
324630580,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409870.0
324630581,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409870.0
324630582,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409871.0
324630583,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409871.0
324630584,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409871.0
324630585,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409871.0
324630586,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409871.0
324630587,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409871.0
324630588,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409872.0
324630589,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409872.0
324630590,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409872.0
324630591,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409872.0
324630592,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409872.0
324630593,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409872.0
324630594,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409873.0
324630595,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409873.0
324630596,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409873.0
324630597,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409873.0
323835457,NCT01368081,OG005,Outcome,Thiazolidinedione: Empa 10mg,One tablet of empagliflozin (empa) once daily for 52 weeks as an add-on therapy for patients with a background treatment of Thiazolidinedione,103168789.0
323835458,NCT01368081,OG006,Outcome,Thiazolidinedione: Empa 25mg,One tablet of empagliflozin (empa) once daily for 52 weeks as an add-on therapy for patients with a background treatment of Thiazolidinedione,103168789.0
324630598,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409873.0
324630599,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409873.0
324630600,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409874.0
324630601,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409874.0
324630602,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409874.0
324630603,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409874.0
324630604,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409874.0
324630605,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409874.0
324630606,NCT03000348,OG000,Outcome,Placebo,"Patient takes three oral doses of placebo, one in the morning, one at mid-day and one in the evening.

Placebo Oral Capsule: Placebo Oral Capsule",103409875.0
324630607,NCT03000348,OG001,Outcome,"450mg, Once Per Day","Patient takes one oral dose of Cysteamine (450mg) per day, in the morning. The patient takes two oral placebo doses, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409875.0
324630608,NCT03000348,OG002,Outcome,"150mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (l150mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409875.0
324630609,NCT03000348,OG003,Outcome,"450mg, Twice Per Day","Patient takes two oral doses of Cysteamine (450mg) per day, one in the morning and one in the evening. The patient takes one oral placebo dose, at mid-day.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409875.0
324630610,NCT03000348,OG004,Outcome,"300mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (300mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule

Placebo Oral Capsule: Placebo Oral Capsule",103409875.0
324630611,NCT03000348,OG005,Outcome,"450mg, Three Times Per Day","Patient takes three oral doses of Cysteamine (450mg) per day, one in the morning, one at mid-day and one in the evening.

Cysteamine: Oral Cysteamine Capsule",103409875.0
324630612,NCT01390441,OG000,Outcome,Part A: MK-8808 500 mg/m^2,"Participants receive one course of MK-8808 (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409876.0
324630613,NCT01390441,OG001,Outcome,Part A: MabThera® 500 mg/m^2,"Participants receive one course of MabThera® (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409876.0
324630614,NCT01390441,OG000,Outcome,Part B: MK-8808 1000 mg,"Participants receive one course of MK-8808 (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409877.0
324630615,NCT01390441,OG001,Outcome,Part B: MabThera® 1000 mg,"Participants receive one course of MabThera® (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409877.0
324630616,NCT01390441,OG002,Outcome,Part B: Rituxan® 1000 mg,"Participants receive one course of Rituxan® (1000 mg) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409877.0
324630617,NCT01390441,OG000,Outcome,Part A: MK-8808 500 mg/m^2,"Participants receive one course of MK-8808 (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630618,NCT01390441,OG001,Outcome,Part A: MabThera 500 mg/m^2,"Participants receive one course of MabThera® (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
